Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA
Russia,Premier League,2022/2023,08/10/2022,14:30,CSKA Moscow,Dynamo Moscow,1,1,D,2,3.67,3.83,2.03,3.92,4,1.97,3.66,3.72
Russia,Premier League,2022/2023,08/10/2022,17:00,Sochi,Lokomotiv Moscow,4,0,H,2.04,3.81,3.54,2.08,4,3.64,2.03,3.77,3.41
Russia,Premier League,2022/2023,09/10/2022,12:00,Spartak Moscow,Krylya Sovetov,5,2,H,1.7,4.11,4.82,1.77,4.3,4.85,1.71,3.99,4.58
Russia,Premier League,2022/2023,09/10/2022,14:30,Orenburg,Akhmat Grozny,2,1,H,2.39,3.61,2.97,2.43,3.78,3,2.37,3.58,2.85
Russia,Premier League,2022/2023,09/10/2022,14:30,Torpedo Moscow,Pari NN,0,0,D,3.35,3.08,2.44,3.35,3.3,2.48,3.14,3.09,2.43
Russia,Premier League,2022/2023,09/10/2022,17:00,FK Rostov,Krasnodar,3,2,H,2.19,3.58,3.36,2.2,3.82,3.6,2.13,3.56,3.34
Russia,Premier League,2022/2023,14/10/2022,17:30,FK Rostov,Ural,1,2,A,1.92,3.67,4.15,1.95,3.9,4.52,1.91,3.63,3.96
Russia,Premier League,2022/2023,15/10/2022,12:00,Khimki,Fakel Voronezh,0,0,D,3.02,3.44,2.43,3.08,3.54,2.45,2.95,3.37,2.39
Russia,Premier League,2022/2023,15/10/2022,12:00,Torpedo Moscow,Lokomotiv Moscow,0,1,A,4.69,3.96,1.75,4.7,3.96,1.84,4.38,3.77,1.79
Russia,Premier League,2022/2023,15/10/2022,14:30,Krasnodar,Akhmat Grozny,2,3,A,2.31,3.57,3.12,2.31,3.85,3.3,2.26,3.58,3.06
Russia,Premier League,2022/2023,15/10/2022,17:30,Dynamo Moscow,Orenburg,3,2,H,1.88,4.05,3.91,1.92,4.15,4.15,1.88,3.9,3.78
Russia,Premier League,2022/2023,16/10/2022,12:00,Krylya Sovetov,Sochi,2,0,H,2.36,3.66,2.96,2.53,3.72,3,2.4,3.57,2.81
Russia,Premier League,2022/2023,16/10/2022,14:30,Pari NN,Zenit,0,3,A,10.03,4.99,1.35,10.75,5.45,1.4,9.37,4.98,1.34
Russia,Premier League,2022/2023,16/10/2022,18:00,CSKA Moscow,Spartak Moscow,2,2,D,2.09,3.51,3.69,2.12,4,3.88,2.06,3.56,3.56
Russia,Premier League,2022/2023,22/10/2022,12:00,Pari NN,Krasnodar,0,2,A,3.84,3.32,2.13,3.84,3.48,2.31,3.5,3.27,2.17
Russia,Premier League,2022/2023,22/10/2022,14:30,Fakel Voronezh,FK Rostov,1,1,D,3.13,3.25,2.46,3.22,3.46,2.46,3.1,3.19,2.4
Russia,Premier League,2022/2023,22/10/2022,17:00,Lokomotiv Moscow,Dynamo Moscow,1,3,A,2.73,3.54,2.6,2.85,3.76,2.62,2.68,3.54,2.53
Russia,Premier League,2022/2023,23/10/2022,12:00,Orenburg,CSKA Moscow,2,2,D,3.26,3.84,2.14,3.34,3.9,2.19,3.11,3.72,2.15
Russia,Premier League,2022/2023,23/10/2022,14:30,Spartak Moscow,Khimki,5,0,H,1.37,5.61,7.61,1.37,5.9,8.8,1.34,5.59,7.84
Russia,Premier League,2022/2023,23/10/2022,17:00,Akhmat Grozny,Torpedo Moscow,1,0,H,1.48,4.64,6.85,1.53,4.64,6.85,1.48,4.47,6.49
Russia,Premier League,2022/2023,24/10/2022,15:30,Ural,Krylya Sovetov,2,1,H,2.63,3.48,2.74,2.72,3.52,2.82,2.63,3.35,2.67
Russia,Premier League,2022/2023,24/10/2022,18:00,Zenit,Sochi,7,0,H,1.28,6.18,10.06,1.32,6.5,11,1.29,6.02,9.34
Russia,Premier League,2022/2023,28/10/2022,15:00,Orenburg,Fakel Voronezh,4,1,H,1.67,4.22,5.01,1.92,4.22,5.25,1.75,3.98,4.46
Russia,Premier League,2022/2023,29/10/2022,12:00,Dynamo Moscow,Khimki,6,1,H,1.33,5.84,8.68,1.35,6.35,10.5,1.32,5.71,8.58
Russia,Premier League,2022/2023,29/10/2022,14:30,Akhmat Grozny,FK Rostov,1,2,A,2.46,3.58,2.88,2.46,3.76,3.2,2.33,3.55,2.92
Russia,Premier League,2022/2023,29/10/2022,17:00,Lokomotiv Moscow,CSKA Moscow,0,1,A,4,3.77,1.93,4,4,1.99,3.79,3.78,1.92
Russia,Premier League,2022/2023,30/10/2022,11:00,Krylya Sovetov,Pari NN,2,1,H,1.77,3.58,5.24,1.8,3.9,5.24,1.75,3.61,4.87
Russia,Premier League,2022/2023,30/10/2022,11:00,Sochi,Ural,2,2,D,1.97,3.94,3.66,2.02,3.99,3.7,1.97,3.83,3.54
Russia,Premier League,2022/2023,30/10/2022,13:30,Spartak Moscow,Torpedo Moscow,1,0,H,1.26,6.39,10.54,1.29,6.6,11.75,1.26,6.15,10.34
Russia,Premier League,2022/2023,30/10/2022,16:30,Krasnodar,Zenit,0,1,A,6.34,4.38,1.53,7.3,4.7,1.54,6.39,4.46,1.49
Russia,Premier League,2022/2023,04/11/2022,16:00,Khimki,Orenburg,2,0,H,4.14,4.42,1.76,4.88,4.42,1.76,4.22,4.2,1.73
Russia,Premier League,2022/2023,05/11/2022,11:00,Sochi,Spartak Moscow,1,1,D,4.37,4.21,1.76,4.37,4.35,2.2,3.96,4,1.83
Russia,Premier League,2022/2023,05/11/2022,13:30,Fakel Voronezh,Krasnodar,3,3,D,3.23,3.33,2.37,3.28,3.58,2.46,3.06,3.26,2.37
Russia,Premier League,2022/2023,05/11/2022,13:30,Zenit,Akhmat Grozny,1,2,A,1.15,8.95,16.13,1.17,9.1,19,1.14,8.38,16.09
Russia,Premier League,2022/2023,05/11/2022,16:00,CSKA Moscow,Pari NN,0,1,A,1.36,4.88,10.3,1.36,5.3,12,1.33,4.95,10.05
Russia,Premier League,2022/2023,06/11/2022,11:00,Ural,Lokomotiv Moscow,2,2,D,1.89,3.92,3.97,2.22,3.92,3.97,2.05,3.61,3.46
Russia,Premier League,2022/2023,06/11/2022,13:30,Torpedo Moscow,Krylya Sovetov,0,2,A,4.93,3.91,1.76,4.93,3.95,1.83,4.54,3.83,1.74
Russia,Premier League,2022/2023,06/11/2022,16:00,FK Rostov,Dynamo Moscow,2,1,H,2.62,3.62,2.66,2.74,3.78,2.84,2.57,3.54,2.63
Russia,Premier League,2022/2023,11/11/2022,16:00,Pari NN,Akhmat Grozny,3,2,H,3.18,3.3,2.41,3.3,3.34,2.45,3.18,3.18,2.36
Russia,Premier League,2022/2023,12/11/2022,09:00,Ural,Fakel Voronezh,2,0,H,1.96,3.69,3.95,1.98,3.88,4.54,1.9,3.58,4.02
Russia,Premier League,2022/2023,12/11/2022,11:00,Krylya Sovetov,FK Rostov,1,3,A,2.49,3.47,2.91,2.51,3.6,3.03,2.46,3.36,2.86
Russia,Premier League,2022/2023,12/11/2022,13:30,Torpedo Moscow,Zenit,0,2,A,19.9,8.17,1.15,21,8.8,1.18,16.65,7.52,1.16
Russia,Premier League,2022/2023,12/11/2022,16:30,Lokomotiv Moscow,Spartak Moscow,1,2,A,4.81,4.08,1.71,5.1,4.15,1.94,4.31,3.87,1.79
Russia,Premier League,2022/2023,13/11/2022,11:00,Orenburg,Krasnodar,5,1,H,1.76,4.24,4.27,1.93,4.24,4.27,1.82,4.05,3.87
Russia,Premier League,2022/2023,13/11/2022,13:30,Khimki,Sochi,0,2,A,4.98,4.09,1.69,4.98,4.33,1.77,4.58,4.09,1.69
Russia,Premier League,2022/2023,13/11/2022,16:30,Dynamo Moscow,CSKA Moscow,2,1,H,2.92,3.32,2.6,2.98,3.48,2.69,2.78,3.3,2.58
Russia,Premier League,2022/2023,03/03/2023,16:00,Fakel Voronezh,Khimki,1,1,D,1.88,3.59,4.4,1.95,3.92,4.6,1.85,3.62,4.24
Russia,Premier League,2022/2023,04/03/2023,11:00,Spartak Moscow,Ural,2,2,D,1.61,4.32,5.44,1.68,4.32,5.44,1.64,4.1,4.99
Russia,Premier League,2022/2023,04/03/2023,13:30,Akhmat Grozny,Orenburg,3,1,H,2.28,3.85,2.98,2.33,3.9,3.14,2.26,3.68,2.95
Russia,Premier League,2022/2023,04/03/2023,13:30,Zenit,Pari NN,3,0,H,1.15,7.74,23.46,1.17,8.8,23.81,1.15,7.21,20.45
Russia,Premier League,2022/2023,04/03/2023,16:30,FK Rostov,Lokomotiv Moscow,1,3,A,2.37,3.39,3.17,2.52,3.42,3.2,2.38,3.24,3.05
Russia,Premier League,2022/2023,05/03/2023,11:00,Dynamo Moscow,Krylya Sovetov,1,0,H,1.76,4.09,4.48,1.77,4.26,4.84,1.73,3.99,4.47
Russia,Premier League,2022/2023,05/03/2023,13:30,Krasnodar,Torpedo Moscow,2,2,D,1.36,5.14,9.1,1.47,5.14,9.1,1.41,4.74,7.77
Russia,Premier League,2022/2023,05/03/2023,16:30,Sochi,CSKA Moscow,2,0,H,2.76,3.61,2.54,2.93,3.71,2.62,2.76,3.54,2.51
Russia,Premier League,2022/2023,10/03/2023,16:00,Sochi,Orenburg,0,4,A,1.67,4.28,4.91,1.74,4.42,4.91,1.69,4.13,4.5
Russia,Premier League,2022/2023,11/03/2023,11:00,Torpedo Moscow,Ural,0,1,A,4.59,3.76,1.81,4.78,3.92,1.84,4.36,3.67,1.81
Russia,Premier League,2022/2023,11/03/2023,13:30,Akhmat Grozny,Lokomotiv Moscow,0,1,A,2.22,3.54,3.32,2.34,3.58,3.32,2.26,3.45,3.08
Russia,Premier League,2022/2023,11/03/2023,13:30,Spartak Moscow,Fakel Voronezh,3,2,H,1.33,5.68,9.09,1.39,5.68,9.3,1.35,5.24,7.97
Russia,Premier League,2022/2023,11/03/2023,16:00,Krasnodar,Dynamo Moscow,3,1,H,2.27,3.71,3.09,2.47,3.85,3.24,2.28,3.61,3
Russia,Premier League,2022/2023,12/03/2023,11:00,Zenit,Khimki,3,2,H,1.06,16.51,32.79,1.08,17,41,1.06,13.86,30.77
Russia,Premier League,2022/2023,12/03/2023,13:30,CSKA Moscow,Krylya Sovetov,4,0,H,1.74,3.84,5.01,1.79,3.88,5.01,1.74,3.71,4.74
Russia,Premier League,2022/2023,12/03/2023,16:30,FK Rostov,Pari NN,2,1,H,2.01,3.28,4.31,2.06,3.52,4.31,2,3.25,4.04
Russia,Premier League,2022/2023,18/03/2023,09:00,Orenburg,Spartak Moscow,2,0,H,3.52,4.16,1.96,3.74,4.16,2.03,3.47,3.95,1.94
Russia,Premier League,2022/2023,18/03/2023,11:15,Ural,Dynamo Moscow,0,1,A,2.53,3.43,2.89,2.58,3.62,2.9,2.5,3.37,2.79
Russia,Premier League,2022/2023,18/03/2023,13:30,Fakel Voronezh,Sochi,3,0,H,3.51,3.57,2.13,3.51,3.63,2.19,3.35,3.49,2.1
Russia,Premier League,2022/2023,18/03/2023,16:30,Lokomotiv Moscow,Krasnodar,3,2,H,2.28,3.54,3.21,2.37,3.66,3.32,2.26,3.46,3.08
Russia,Premier League,2022/2023,19/03/2023,11:00,Khimki,FK Rostov,0,1,A,3.65,3.45,2.13,3.72,3.68,2.13,3.53,3.44,2.07
Russia,Premier League,2022/2023,19/03/2023,13:30,Krylya Sovetov,Akhmat Grozny,0,1,A,1.99,3.61,3.91,2.08,3.76,3.92,2,3.55,3.64
Russia,Premier League,2022/2023,19/03/2023,13:30,Pari NN,Torpedo Moscow,1,1,D,1.87,3.36,4.84,1.91,3.54,4.84,1.85,3.34,4.58
Russia,Premier League,2022/2023,19/03/2023,16:30,CSKA Moscow,Zenit,1,0,H,3.46,3.2,2.32,3.6,3.34,2.39,3.35,3.19,2.27
Russia,Premier League,2022/2023,01/04/2023,12:00,Dynamo Moscow,Sochi,0,2,A,1.99,3.87,3.66,2.04,3.91,3.78,1.97,3.76,3.57
Russia,Premier League,2022/2023,01/04/2023,12:00,Pari NN,Lokomotiv Moscow,0,4,A,3.18,3.21,2.45,3.18,3.48,2.48,3.01,3.25,2.42
Russia,Premier League,2022/2023,01/04/2023,14:30,Spartak Moscow,Akhmat Grozny,0,0,D,1.52,4.73,5.97,1.56,4.9,6.4,1.53,4.58,5.7
Russia,Premier League,2022/2023,01/04/2023,17:00,Zenit,Ural,2,0,H,1.31,5.81,9.89,1.36,5.81,9.9,1.33,5.38,8.87
Russia,Premier League,2022/2023,02/04/2023,12:00,Khimki,Krasnodar,0,6,A,4.25,3.88,1.84,4.4,4.08,1.86,4.19,3.86,1.79
Russia,Premier League,2022/2023,02/04/2023,12:00,Krylya Sovetov,Orenburg,1,1,D,1.98,3.9,3.69,2.03,3.9,3.72,1.97,3.76,3.54
Russia,Premier League,2022/2023,02/04/2023,14:30,Fakel Voronezh,CSKA Moscow,0,2,A,4.42,3.65,1.87,4.78,3.9,1.9,4.27,3.61,1.85
Russia,Premier League,2022/2023,02/04/2023,17:00,FK Rostov,Torpedo Moscow,2,1,H,1.41,4.86,8.18,1.59,4.86,8.4,1.44,4.52,7.31
Russia,Premier League,2022/2023,08/04/2023,12:00,Torpedo Moscow,Fakel Voronezh,2,0,H,3.64,3.28,2.2,3.64,3.44,2.41,3.44,3.28,2.19
Russia,Premier League,2022/2023,08/04/2023,14:30,Akhmat Grozny,Ural,2,0,H,2.27,3.45,3.31,2.32,3.56,3.37,2.26,3.34,3.2
Russia,Premier League,2022/2023,08/04/2023,17:30,Spartak Moscow,Dynamo Moscow,3,3,D,2.22,3.62,3.26,2.25,3.7,3.61,2.13,3.56,3.34
Russia,Premier League,2022/2023,09/04/2023,12:00,Sochi,Krylya Sovetov,1,2,A,2.37,3.53,3.05,2.46,3.56,3.13,2.34,3.39,3.03
Russia,Premier League,2022/2023,09/04/2023,14:30,CSKA Moscow,Khimki,3,0,H,1.21,6.95,13.23,1.23,7.5,15,1.21,6.71,12.25
Russia,Premier League,2022/2023,09/04/2023,17:00,Krasnodar,Pari NN,3,1,H,1.55,4.07,6.76,1.59,4.26,6.8,1.56,3.96,6.22
Russia,Premier League,2022/2023,09/04/2023,18:00,Lokomotiv Moscow,Zenit,1,2,A,5.57,3.93,1.66,5.57,4.1,1.75,4.95,3.89,1.68
Russia,Premier League,2022/2023,10/04/2023,15:00,Orenburg,FK Rostov,2,2,D,2,3.81,3.67,2.14,3.81,3.8,2.05,3.65,3.45
Russia,Premier League,2022/2023,15/04/2023,12:00,Dynamo Moscow,Pari NN,3,1,H,1.46,4.51,7.52,1.56,4.62,7.8,1.47,4.37,7.11
Russia,Premier League,2022/2023,15/04/2023,12:00,Krylya Sovetov,Khimki,0,0,D,1.32,5.63,9.57,1.45,5.63,9.8,1.36,5.21,8.07
Russia,Premier League,2022/2023,15/04/2023,14:30,Sochi,Krasnodar,0,2,A,2.54,3.57,2.79,2.61,3.71,2.79,2.48,3.55,2.73
Russia,Premier League,2022/2023,15/04/2023,14:30,Ural,CSKA Moscow,1,2,A,3.55,3.15,2.3,3.7,3.41,2.34,3.52,3.23,2.19
Russia,Premier League,2022/2023,15/04/2023,17:00,Torpedo Moscow,Spartak Moscow,1,2,A,6.97,4.26,1.41,8.3,4.88,1.51,7.3,4.56,1.44
Russia,Premier League,2022/2023,16/04/2023,12:00,Orenburg,Lokomotiv Moscow,1,4,A,2.27,4.07,2.89,2.35,4.07,2.93,2.28,3.89,2.82
Russia,Premier League,2022/2023,16/04/2023,14:30,Fakel Voronezh,Akhmat Grozny,1,1,D,2.54,3.28,3,2.56,3.34,3.07,2.5,3.24,2.91
Russia,Premier League,2022/2023,16/04/2023,17:00,FK Rostov,Zenit,0,0,D,5.99,4.09,1.6,6.2,4.24,1.66,5.85,4.07,1.58
Russia,Premier League,2022/2023,22/04/2023,12:00,Khimki,Torpedo Moscow,4,2,H,2.22,3.55,3.32,2.34,3.58,3.45,2.19,3.45,3.27
Russia,Premier League,2022/2023,22/04/2023,14:30,Fakel Voronezh,Orenburg,1,3,A,2.37,3.74,2.9,2.46,3.8,2.98,2.35,3.66,2.85
Russia,Premier League,2022/2023,22/04/2023,17:00,Zenit,Dynamo Moscow,3,1,H,1.44,4.74,7.43,1.5,5.3,9.1,1.4,4.93,7.74
Russia,Premier League,2022/2023,23/04/2023,10:00,Ural,FK Rostov,1,3,A,2.21,3.29,3.62,2.34,3.38,3.75,2.25,3.18,3.41
Russia,Premier League,2022/2023,23/04/2023,12:00,Pari NN,Krylya Sovetov,2,1,H,3.26,3.16,2.44,3.38,3.38,2.45,3.22,3.19,2.33
Russia,Premier League,2022/2023,23/04/2023,14:30,Akhmat Grozny,Sochi,1,0,H,2.44,3.44,3.01,2.46,3.58,3.12,2.36,3.42,2.99
Russia,Premier League,2022/2023,23/04/2023,17:30,CSKA Moscow,Lokomotiv Moscow,1,1,D,1.79,4.03,4.35,1.89,4.12,4.5,1.8,3.9,4.19
Russia,Premier League,2022/2023,24/04/2023,17:00,Spartak Moscow,Krasnodar,4,3,H,2.11,3.72,3.43,2.23,3.8,3.43,2.16,3.65,3.17
Russia,Premier League,2022/2023,28/04/2023,18:00,Dynamo Moscow,Fakel Voronezh,0,2,A,1.62,4.35,5.31,1.63,4.58,5.8,1.6,4.25,5.19
Russia,Premier League,2022/2023,29/04/2023,12:00,Krylya Sovetov,Zenit,1,5,A,4.92,3.6,1.8,5,3.89,1.83,4.75,3.7,1.76
Russia,Premier League,2022/2023,29/04/2023,14:30,Akhmat Grozny,CSKA Moscow,1,3,A,3.62,3.61,2.08,3.79,3.62,2.15,3.61,3.52,2.05
Russia,Premier League,2022/2023,29/04/2023,17:00,Krasnodar,Ural,1,1,D,1.91,3.86,3.95,1.93,3.94,4.36,1.85,3.82,4.07
Russia,Premier League,2022/2023,29/04/2023,17:30,Spartak Moscow,FK Rostov,1,1,D,1.7,4.23,4.73,1.83,4.23,4.8,1.71,4.1,4.62
Russia,Premier League,2022/2023,30/04/2023,12:00,Orenburg,Pari NN,1,0,H,1.66,4.22,5.06,1.72,4.32,5.09,1.68,4.09,4.75
Russia,Premier League,2022/2023,30/04/2023,14:30,Sochi,Torpedo Moscow,3,1,H,1.53,4.62,6.01,1.53,5.1,6.45,1.49,4.61,5.98
Russia,Premier League,2022/2023,30/04/2023,17:00,Lokomotiv Moscow,Khimki,5,1,H,1.47,5.15,6.19,1.47,5.45,7.2,1.44,5.1,6.15
Russia,Premier League,2022/2023,06/05/2023,12:00,Khimki,Dynamo Moscow,0,1,A,4.99,4.32,1.65,4.99,4.42,1.72,4.77,4.2,1.65
Russia,Premier League,2022/2023,06/05/2023,14:30,Torpedo Moscow,Akhmat Grozny,1,5,A,3.29,3.62,2.2,3.36,3.64,2.25,3.24,3.48,2.19
Russia,Premier League,2022/2023,06/05/2023,17:00,FK Rostov,Fakel Voronezh,0,2,A,1.73,3.84,5.05,1.83,3.88,5.05,1.74,3.76,4.76
Russia,Premier League,2022/2023,07/05/2023,12:00,Pari NN,Ural,0,0,D,3.09,2.95,2.7,3.09,3.15,2.75,2.99,2.91,2.68
Russia,Premier League,2022/2023,07/05/2023,14:30,CSKA Moscow,Orenburg,2,1,H,1.44,5.15,6.58,1.53,5.15,6.58,1.48,4.9,5.87
Russia,Premier League,2022/2023,07/05/2023,16:00,Zenit,Spartak Moscow,3,2,H,1.47,4.93,6.38,1.53,4.95,6.85,1.47,4.73,6.47
Russia,Premier League,2022/2023,07/05/2023,17:00,Krasnodar,Krylya Sovetov,2,1,H,2.24,3.77,3.11,2.32,3.77,3.2,2.23,3.58,3.08
Russia,Premier League,2022/2023,08/05/2023,15:00,Lokomotiv Moscow,Sochi,3,0,H,2.08,3.75,3.5,2.08,3.94,3.96,2.02,3.71,3.62
Russia,Premier League,2022/2023,13/05/2023,10:00,Ural,Orenburg,2,1,H,1.87,4.04,3.97,1.92,4.04,3.97,1.88,3.83,3.82
Russia,Premier League,2022/2023,13/05/2023,12:00,Khimki,Spartak Moscow,1,1,D,8.06,5.81,1.35,9.5,6.5,1.37,8.16,5.68,1.32
Russia,Premier League,2022/2023,13/05/2023,14:30,Zenit,Krasnodar,2,2,D,1.29,6.18,9.37,1.36,6.35,10.75,1.32,5.75,8.8
Russia,Premier League,2022/2023,13/05/2023,17:00,CSKA Moscow,Torpedo Moscow,3,0,H,1.15,8.9,17.82,1.18,9.4,19,1.16,8.14,15.53
Russia,Premier League,2022/2023,14/05/2023,12:00,Krylya Sovetov,Lokomotiv Moscow,1,1,D,2.03,3.81,3.57,2.1,3.92,3.65,2.01,3.76,3.49
Russia,Premier League,2022/2023,14/05/2023,14:30,Dynamo Moscow,Akhmat Grozny,0,3,A,1.86,3.84,4.21,1.87,4.16,4.46,1.79,3.89,4.22
Russia,Premier League,2022/2023,14/05/2023,17:00,Fakel Voronezh,Pari NN,1,0,H,2.14,3.17,3.97,2.21,3.3,4.05,2.14,3.1,3.8
Russia,Premier League,2022/2023,14/05/2023,17:00,Sochi,FK Rostov,1,0,H,1.99,3.56,3.98,2.1,3.65,3.98,2,3.47,3.77
Russia,Premier League,2022/2023,20/05/2023,12:00,Lokomotiv Moscow,Fakel Voronezh,1,0,H,2.34,3.55,3.09,2.34,3.68,3.23,2.25,3.54,3.08
Russia,Premier League,2022/2023,20/05/2023,14:30,Orenburg,Zenit,2,2,D,4.19,4.38,1.76,4.3,4.4,1.84,4.08,4.26,1.75
Russia,Premier League,2022/2023,20/05/2023,14:30,Torpedo Moscow,Dynamo Moscow,0,3,A,9.54,6.21,1.29,9.8,6.21,1.39,8.31,5.54,1.34
Russia,Premier League,2022/2023,20/05/2023,17:00,Akhmat Grozny,Khimki,3,0,H,1.65,4.42,4.9,1.71,4.7,5.6,1.6,4.38,5.11
Russia,Premier League,2022/2023,21/05/2023,12:00,Krylya Sovetov,Ural,3,0,H,2.17,3.32,3.67,2.17,3.58,3.73,2.11,3.34,3.6
Russia,Premier League,2022/2023,21/05/2023,14:30,Spartak Moscow,CSKA Moscow,2,1,H,2.79,3.48,2.58,3.04,3.55,2.58,2.83,3.45,2.48
Russia,Premier League,2022/2023,21/05/2023,17:00,Krasnodar,FK Rostov,3,0,H,1.72,4.08,4.74,1.82,4.1,4.74,1.75,3.96,4.37
Russia,Premier League,2022/2023,22/05/2023,17:00,Pari NN,Sochi,4,0,H,3.09,3.1,2.59,3.15,3.19,2.84,2.9,3.05,2.65
Russia,Premier League,2022/2023,27/05/2023,12:00,Khimki,Ural,0,3,A,4.27,3.65,1.89,4.27,3.81,1.99,3.91,3.65,1.92
Russia,Premier League,2022/2023,27/05/2023,14:30,Torpedo Moscow,Orenburg,1,3,A,3.8,4.54,1.81,4.7,4.56,1.87,4.12,4.37,1.74
Russia,Premier League,2022/2023,27/05/2023,17:00,Krasnodar,CSKA Moscow,0,0,D,4.72,4.23,1.7,4.72,4.23,1.9,4.44,4.04,1.75
Russia,Premier League,2022/2023,27/05/2023,17:00,Sochi,Zenit,1,1,D,2.79,3.66,2.49,3.09,3.72,2.49,2.88,3.57,2.35
Russia,Premier League,2022/2023,28/05/2023,12:00,Spartak Moscow,Pari NN,0,0,D,1.58,4.18,5.96,1.62,4.36,6.1,1.56,4.14,5.81
Russia,Premier League,2022/2023,28/05/2023,14:30,Dynamo Moscow,Lokomotiv Moscow,2,4,A,1.91,4.04,3.78,2.01,4.42,3.92,1.89,4.04,3.65
Russia,Premier League,2022/2023,28/05/2023,14:30,Fakel Voronezh,Krylya Sovetov,2,1,H,2.97,3.12,2.66,3.05,3.34,2.66,2.96,3.09,2.56
Russia,Premier League,2022/2023,28/05/2023,17:00,FK Rostov,Akhmat Grozny,3,2,H,2.73,3.46,2.64,2.75,3.55,2.75,2.64,3.43,2.62
Russia,Premier League,2022/2023,03/06/2023,15:00,Akhmat Grozny,Krasnodar,2,2,D,2.75,3.84,2.44,2.82,3.86,2.76,2.55,3.74,2.57
Russia,Premier League,2022/2023,03/06/2023,15:00,CSKA Moscow,FK Rostov,4,1,H,1.43,5.01,7.08,1.52,5.01,7.5,1.44,4.82,6.98
Russia,Premier League,2022/2023,03/06/2023,15:00,Krylya Sovetov,Spartak Moscow,1,0,H,2.54,3.85,2.63,2.78,3.88,2.7,2.53,3.69,2.6
Russia,Premier League,2022/2023,03/06/2023,15:00,Lokomotiv Moscow,Torpedo Moscow,3,1,H,1.19,8.13,12.79,1.2,8.8,14.5,1.19,7.93,12.8
Russia,Premier League,2022/2023,03/06/2023,15:00,Pari NN,Khimki,2,0,H,1.4,4.97,8.09,1.4,5.3,8.8,1.39,4.92,7.88
Russia,Premier League,2022/2023,03/06/2023,15:00,Orenburg,Dynamo Moscow,3,0,H,2.21,4.5,2.78,2.33,4.5,2.78,2.23,4.29,2.69
Russia,Premier League,2022/2023,03/06/2023,15:00,Ural,Sochi,1,0,H,1.9,3.86,3.99,1.99,3.95,4.1,1.91,3.73,3.84
Russia,Premier League,2022/2023,03/06/2023,15:00,Zenit,Fakel Voronezh,1,0,H,2.08,3.53,3.56,2.19,3.66,3.72,2.06,3.5,3.57
Russia,Premier League,2022/2023,07/06/2023,13:00,Yenisey,Fakel Voronezh,0,1,A,3.47,3.23,2.24,3.7,3.44,2.24,3.47,3.24,2.16
Russia,Premier League,2022/2023,07/06/2023,16:00,Rodina Moscow,Pari NN,0,3,A,3.92,3.24,2.14,4.26,3.34,2.14,3.84,3.17,2.07
Russia,Premier League,2022/2023,10/06/2023,12:30,Pari NN,Rodina Moscow,0,2,A,1.53,4.12,6.48,1.57,4.33,7.49,1.52,4.06,6.56
Russia,Premier League,2022/2023,10/06/2023,15:30,Fakel Voronezh,Yenisey,2,0,H,1.49,4.31,6.82,1.54,4.64,7.2,1.47,4.36,6.68
Russia,Premier League,2023/2024,21/07/2023,17:00,Dynamo Moscow,Krasnodar,1,3,A,2.09,3.84,3.38,2.31,3.95,3.5,2.15,3.73,3.18
Russia,Premier League,2023/2024,22/07/2023,11:00,Ural,CSKA Moscow,2,1,H,3.99,3.1,2.17,4.1,3.31,2.24,3.93,3.14,2.1
Russia,Premier League,2023/2024,22/07/2023,13:15,Pari NN,Zenit,0,2,A,5.43,3.77,1.7,5.65,3.86,1.76,5.2,3.7,1.7
Russia,Premier League,2023/2024,22/07/2023,15:30,Lokomotiv Moscow,Rubin Kazan,2,2,D,1.83,3.87,4.37,1.83,4.17,4.74,1.76,3.89,4.39
Russia,Premier League,2023/2024,22/07/2023,18:00,Akhmat Grozny,Krylya Sovetov,1,2,A,2.21,3.43,3.45,2.25,3.65,3.47,2.19,3.37,3.37
Russia,Premier League,2023/2024,23/07/2023,15:30,Spartak Moscow,Orenburg,3,2,H,1.61,4.66,4.95,1.65,4.84,5.52,1.57,4.61,5
Russia,Premier League,2023/2024,23/07/2023,18:00,FK Rostov,Fakel Voronezh,2,1,H,2.21,3.08,3.89,2.22,3.54,4.1,2.12,3.1,3.89
Russia,Premier League,2023/2024,23/07/2023,18:00,Sochi,Baltika,2,0,H,2.12,3.34,3.79,2.12,3.9,4.12,2.05,3.39,3.73
Russia,Premier League,2023/2024,29/07/2023,13:00,Krylya Sovetov,Dynamo Moscow,3,3,D,2.52,3.48,2.87,2.72,3.67,2.87,2.59,3.42,2.67
Russia,Premier League,2023/2024,29/07/2023,15:30,Ural,Pari NN,0,0,D,2,3.15,4.63,2.08,3.34,4.63,1.96,3.18,4.37
Russia,Premier League,2023/2024,29/07/2023,18:00,FK Rostov,Zenit,1,1,D,4.12,3.37,2.02,5.3,3.84,2.15,4.05,3.42,1.99
Russia,Premier League,2023/2024,30/07/2023,13:00,Rubin Kazan,Orenburg,1,1,D,2.09,3.77,3.44,2.18,3.85,3.45,2.09,3.66,3.29
Russia,Premier League,2023/2024,30/07/2023,15:30,Fakel Voronezh,Lokomotiv Moscow,1,4,A,2.7,3.46,2.67,2.93,3.65,2.75,2.77,3.37,2.54
